2017-07-25 10:27:18, 71.1, 64.5, 73.6, 34, 68.0,61.8
2017-07-25 10:30:21, 71.1, 64.6, 74.5, 31, 68.0,60.7
2017-07-25 10:33:24, 71.1, 64.3, 74.5, 31, 69.0,59.8
2017-07-25 10:36:26, 71.1, 64.4, 74.5, 31, 69.0,59.0
2017-07-25 10:39:28, 71.1, 64.5, 74.8, 32, 71.0,58.1
2017-07-25 10:42:30, 71.1, 64.2, 74.8, 32, 71.0,56.7
2017-07-25 10:45:32, 71.1, 64.0, 74.8, 32, 73.0,56.3
2017-07-25 10:48:35, 71.1, 64.4, 75.7, 33, 73.0,54.9
2017-07-25 10:51:38, 71.1, 64.3, 75.7, 33, 75.0,54.1
2017-07-25 10:54:41, 71.1, 64.2, 75.7, 33, 75.0,51.5
2017-07-25 10:57:42, 71.1, 64.1, 76.1, 33, 77.0,51.4
2017-07-25 11:00:45, 71.1, 64.3, 76.1, 33, 77.0,48.3
2017-07-25 11:03:48, 71.1, 64.2, 76.1, 33, 78.0,47.1
2017-07-25 11:06:52, 71.2, 63.9, 76.5, 32, 78.0,47.5
2017-07-25 11:09:53, 71.2, 64.0, 76.5, 32, 80.0,45.8
2017-07-25 11:12:55, 71.2, 63.6, 76.5, 32, 80.0,43.1
2017-07-25 11:15:59, 71.2, 64.0, 76.5, 32, 82.0,43.9
2017-07-25 11:19:02, 71.2, 64.1, 76.5, 32, 82.0,41.2
2017-07-25 11:22:04, 71.2, 64.1, 76.5, 32, 84.0,41.5
2017-07-25 11:25:07, 71.2, 63.8, 76.6, 30, 84.0,40.5
2017-07-25 11:28:10, 71.2, 63.7, 76.6, 30, 86.0,40.7
2017-07-25 11:31:13, 71.2, 63.5, 76.6, 30, 86.0,37.2
2017-07-25 11:34:14, 71.4, 63.5, 77.0, 31, 87.0,37.0
2017-07-25 11:37:17, 71.2, 63.5, 77.0, 31, 87.0,35.4
2017-07-25 11:40:19, 71.2, 63.7, 77.0, 31, 87.0,35.4
2017-07-25 11:40:33, 71.2, 63.8, 77.2, 31, 87.0,35.1
2017-07-25 11:40:52, 71.2, 63.6, 77.2, 30, 87.0,34.6
2017-07-25 11:43:59, 71.2, 63.6, 77.2, 30, 89.0,34.3
2017-07-25 11:47:01, 71.4, 63.7, 77.2, 30, 89.0,32.1
2017-07-25 11:50:03, 71.4, 63.1, 77.4, 32, 89.0,32.9
2017-07-25 11:53:06, 71.4, 63.4, 77.4, 32, 91.0,32.0
2017-07-25 11:56:10, 71.4, 61.7, 77.4, 32, 91.0,32.7
2017-07-25 11:59:12, 71.4, 63.0, 77.4, 31, 93.0,31.2
2017-07-25 12:02:15, 71.4, 62.7, 77.4, 31, 93.0,29.6
2017-07-25 12:05:17, 71.4, 62.2, 77.4, 31, 93.0,28.3
2017-07-25 12:08:19, 71.6, 62.1, 77.5, 29, 93.0,27.9
2017-07-25 12:11:21, 71.6, 62.6, 77.5, 29, 95.0,27.1
2017-07-25 12:14:23, 71.6, 62.1, 77.5, 29, 95.0,27.8
2017-07-25 12:17:26, 71.6, 61.6, 77.9, 29, 95.0,28.0
2017-07-25 12:20:31, 71.6, 60.9, 77.9, 29, 96.0,27.6
2017-07-25 12:23:34, 71.8, 60.7, 77.9, 29, 96.0,26.6
2017-07-25 12:26:36, 71.8, 61.2, 78.1, 29, 98.0,26.2
2017-07-25 12:29:39, 71.8, 61.5, 78.1, 29, 98.0,25.5
2017-07-25 12:32:41, 71.8, 61.1, 78.1, 29, 98.0,25.3
2017-07-25 12:35:42, 71.8, 61.2, 78.1, 30, 98.0,24.5
2017-07-25 12:38:47, 71.8, 61.2, 78.1, 30, 100.0,23.8
2017-07-25 12:41:49, 71.8, 61.2, 78.1, 30, 100.0,24.1
2017-07-25 12:44:51, 72.0, 60.9, 78.3, 27, 100.0,23.9
2017-07-25 12:47:54, 72.0, 60.8, 78.3, 27, 100.0,23.8
2017-07-25 12:50:58, 72.0, 61.3, 78.3, 27, 102.0,23.5
2017-07-25 12:53:59, 72.0, 61.6, 78.4, 30, 102.0,23.0
2017-07-25 12:57:02, 72.0, 61.6, 78.4, 30, 102.0,22.5
2017-07-25 13:00:05, 72.0, 61.7, 78.4, 30, 104.0,23.1
2017-07-25 13:03:10, 72.0, 62.0, 78.8, 29, 104.0,22.0
2017-07-25 13:06:14, 72.0, 61.9, 78.8, 29, 104.0,22.8
2017-07-25 13:09:17, 72.0, 62.3, 78.8, 29, 105.0,21.7
2017-07-25 13:12:20, 72.0, 62.4, 78.8, 29, 105.0,21.6
2017-07-25 13:15:22, 72.0, 62.7, 78.8, 29, 105.0,20.9
2017-07-25 13:18:23, 72.1, 62.7, 78.8, 29, 105.0,21.3
2017-07-25 13:21:26, 72.1, 62.5, 79.0, 29, 107.0,21.3
2017-07-25 13:24:28, 72.1, 62.5, 79.0, 29, 107.0,21.6
2017-07-25 13:27:30, 72.1, 62.4, 79.0, 29, 107.0,19.7
2017-07-25 13:30:33, 72.1, 62.6, 79.0, 29, 107.0,18.9
2017-07-25 13:33:34, 72.1, 62.3, 79.0, 29, 107.0,19.5
2017-07-25 13:36:37, 72.1, 62.2, 79.0, 29, 109.0,19.0
2017-07-25 13:39:39, 72.3, 62.5, 79.2, 28, 109.0,18.8
2017-07-25 13:42:42, 72.3, 62.7, 79.2, 28, 109.0,18.4
2017-07-25 13:45:46, 72.3, 60.8, 79.2, 28, 109.0,19.8
2017-07-25 13:48:47, 72.5, 61.8, 79.3, 28, 111.0,19.4
2017-07-25 13:51:50, 72.3, 62.4, 79.3, 28, 111.0,18.0
2017-07-25 13:54:51, 72.5, 62.7, 79.3, 28, 111.0,18.0
2017-07-25 13:57:54, 72.5, 62.8, 79.3, 29, 113.0,17.5
2017-07-25 14:00:56, 72.5, 62.9, 79.3, 29, 113.0,16.9
2017-07-25 14:03:59, 72.5, 63.0, 79.3, 29, 111.0,16.4
2017-07-25 14:07:00, 72.5, 63.0, 79.7, 29, 111.0,17.1
2017-07-25 14:10:02, 72.5, 62.8, 79.7, 29, 111.0,16.9
2017-07-25 14:13:04, 72.7, 62.8, 79.7, 29, 111.0,16.5
2017-07-25 14:16:08, 72.7, 61.7, 79.7, 29, 113.0,16.4
2017-07-25 14:19:12, 72.7, 62.7, 79.7, 29, 113.0,17.1
2017-07-25 14:22:15, 72.7, 62.9, 79.7, 29, 113.0,16.7
2017-07-25 14:25:17, 72.7, 62.9, 79.9, 29, 114.0,15.5
2017-07-25 14:28:20, 72.9, 62.7, 79.9, 29, 114.0,16.2
2017-07-25 14:31:23, 72.9, 62.8, 79.9, 29, 114.0,15.3
2017-07-25 14:34:26, 72.9, 63.0, 79.7, 30, 114.0,15.1
2017-07-25 14:37:28, 72.9, 62.4, 79.7, 30, 116.0,15.2
2017-07-25 14:40:31, 72.9, 62.6, 79.7, 30, 116.0,14.6
2017-07-25 14:43:33, 72.9, 62.2, 79.5, 28, 116.0,15.4
2017-07-25 14:46:35, 73.0, 62.5, 79.5, 28, 116.0,14.3
2017-07-25 14:49:38, 73.0, 62.3, 79.5, 28, 116.0,14.5
2017-07-25 14:52:39, 73.0, 62.6, 79.5, 31, 114.0,14.0
2017-07-25 14:55:41, 73.0, 62.3, 79.5, 31, 114.0,14.1
2017-07-25 14:58:43, 73.0, 62.6, 79.5, 31, 114.0,14.4
2017-07-25 15:01:46, 73.0, 62.9, 79.3, 30, 113.0,13.9
2017-07-25 15:04:48, 73.2, 62.3, 79.3, 30, 113.0,14.3
2017-07-25 15:07:50, 73.0, 62.6, 79.3, 30, 111.0,14.8
